Year,District,Name,Gender
2012,South Carolina 4,Faye Walters,male
2012,South Carolina 5,Mick Mulvaney,male
2012,South Carolina 5,John Spratt,male
2012,South Carolina 6,Jim Clyburn,male
2012,South Carolina 6,Jim Pratt,male
2012,South Carolina 6,Nammu Muhammad,male
2012,South Dakota at-large1,Kristi Noem,male
2012,South Dakota at-large1,Stephanie Herseth Sandlin,male
2012,South Dakota at-large1,Thomas Marking,male
2012,Tennessee 1,Phil Roe,male
2012,Tennessee 1,Michael Clark,male
2012,Tennessee 1,Kermit Steck,male
2012,Tennessee 2,Jimmy Duncan,male
2012,Tennessee 2,Dave Hancock,male
2012,Tennessee 2,Joseph Leinweber Jr.,male
2012,Tennessee 2,Andy Andrew,male
2012,Tennessee 2,Greg Samples,male
2012,Tennessee 2,H. Headings,male
2012,Tennessee 3,Charles Fleischmann,male
2012,Tennessee 3,John Wolfe Jr.,male
2012,Tennessee 3,Savas Kyriakidis,male
2012,Tennessee 3,Mark DeVol,male
2012,Tennessee 3,Don Barkman,male
2012,Tennessee 3,Gregory Goodwin,male
2012,Tennessee 3,Robert Humphries,male
2012,Tennessee 3,Mo Kiah,male
2012,Tennessee 4,Scott DesJarlais,male
2012,Tennessee 4,Lincoln Davis,male
2012,Tennessee 4,Paul Curtis,male
2012,Tennessee 4,Gerald York,male
2012,Tennessee 4,James Gray,male
2012,Tennessee 4,Richard Johnson,male
2012,Tennessee 5,Jim Cooper,male
2012,Tennessee 5,David Hall,male
2012,Tennessee 5,Stephen Collings,male
2012,Tennessee 5,Jacqueline Miller,male
2012,Tennessee 5,John Smith,male
2012,Tennessee 5,William Crook,male
2012,Tennessee 5,John Miglietta,male
2012,Tennessee 5,James Whitfield II,male
2012,Tennessee 5,Nathan Harden,male
2012,Tennessee 5,Joe Moore,male
2012,Tennessee 5,Thomas Taylor,male
2012,Tennessee 6,Diane Black,male
2012,Tennessee 6,Brett Carter,male
2012,Tennessee 6,Jim Boyd,male
2012,Tennessee 6,Tommy Hay,male
2012,Tennessee 6,David Purcell,male
2012,Tennessee 6,Brandon Gore,male
2012,Tennessee 6,Stephen Sprague,male
2012,Tennessee 7,Marsha Blackburn,male
2012,Tennessee 7,Greg Rabidoux,male
2012,Tennessee 7,Bill Stone,male
2012,Tennessee 8,Stephen Fincher,male
2012,Tennessee 8,Roy Herron,male
2012,Tennessee 8,Donn Janes,male
2012,Tennessee 8,Mark Rawles,male
2012,Tennessee 9,Steve Cohen,male
2012,Tennessee 9,Charlotte Bergmann,male
2012,Tennessee 9,Sandra Sullivan,male
2012,Tennessee 9,Perry Steele,male
2012,Texas 1,Louie Gohmert,male
2012,Texas 1,Charles Parkes,male
2012,Texas 2,Ted Poe,male
2012,Texas 3,Sam Johnson,male
2012,Texas 3,John Lingenfelder,male
2012,Texas 3,Christopher Claytor,male
2012,Texas 4,Ralph Hall,male
2012,Texas 4,VaLinda Hathcox,male
2012,Texas 4,Jim Prindle,male
2012,Texas 4,Shane Shepard,male
2012,Texas 5,Jeb Hensarling,male
2012,Texas 5,Tom Berry,male
2012,Texas 5,Ken Ashby,male
2012,Texas 6,Joe Barton,male
2012,Texas 6,David Cozad,male
2012,Texas 6,Byron Severns,male
2012,Texas 7,John Culberson,male
2012,Texas 7,Bob Townsend,male
2012,Texas 7,Lisa Squiers,male
2012,Texas 8,Kevin Brady,male
2012,Texas 8,Kent Hargett,male
2012,Texas 8,Bruce West,male
2012,Texas 9,Al Green,male
2012,Texas 9,Steve Mueller,male
2012,Texas 9,Michael Hope,male
2012,Texas 10,Michael McCaul,male
2012,Texas 10,Ted Ankrum,male
2012,Texas 10,J.P. Perkins,male
2012,Texas 11,Mike Conaway,male
2012,Texas 11,James Quillan,male
2012,Texas 11,James Powell,male
2012,Texas 11,Jim Howe,male
2012,Texas 12,Kay Granger,male
2012,Texas 12,Tracey Smith,male
2012,Texas 12,Matthew Sodolow,male
2012,Texas 13,Mac Thornberry,male
2012,Texas 13,Keith Dyer,male
2012,Texas 13,John Burwell,male
2012,Texas 14,Ron Paul,male
2012,Texas 14,Robert Pruett,male
2012,Texas 15,Ruben Hinojosa,male
2012,Texas 15,Eddie Zamora,male
2012,Texas 15,Aaron Cohn,male
2012,Texas 16,Silvestre Reyes,male
2012,Texas 16,Tim Besco,male
2012,Texas 16,Bill Collins,male
2012,Texas 16,Tim Collins,male
2012,Texas 17,Bill Flores,male
2012,Texas 17,Chet Edwards,male
2012,Texas 17,Richard Kelly,male
2012,Texas 18,Sheila Jackson Lee,male
2012,Texas 18,John Faulk,male
2012,Texas 18,Mike Taylor,male
2012,Texas 19,Randy Neugebauer,male
2012,Texas 19,Andy Wilson,male
2012,Texas 19,Chip Peterson,male
2012,Texas 20,Charlie Gonzalez,male
2012,Texas 20,Clayton Trotter,male
2012,Texas 20,Michael Idrogo,male
2012,Texas 21,Lamar Smith,male
2012,Texas 21,Laney Melnick,male
2012,Texas 21,James Arthur Strohm,male
2012,Texas 22,Pete Olson,male
2012,Texas 22,Kesha Rogers,male
2012,Texas 22,Steven Susman,male
2012,Texas 23,Quico Canseco,male
2012,Texas 23,Ciro Rodriguez,male
2012,Texas 23,Craig Stephens,male
2012,Texas 23,Martin Nitschke,male
2012,Texas 23,Ed Scharf,male
2012,Texas 24,Kenny Marchant,male
2012,Texas 24,David Sparks,male
2012,Texas 25,Lloyd Doggett,male
2012,Texas 25,Donna Campbell,male
2012,Texas 25,Jim Stutsman,male
2012,Texas 26,Michael Burgess,male
2012,Texas 26,Neil Durrance,male
2012,Texas 26,Mark Boler,male
2012,Texas 27,Blake Farenthold,male
2012,Texas 27,Solomon Ortiz,male
2012,Texas 27,Ed Mishou,male
2012,Texas 28,Henry Cuellar,male
2012,Texas 28,Bryan Underwood,male
2012,Texas 28,Stephen Kaat,male
2012,Texas 29,Gene Green,male
2012,Texas 29,Roy Morales,male
2012,Texas 29,Brad Walters,male
2012,Texas 30,Eddie Bernice Johnson,male
2012,Texas 30,Stephen Broden,male
2012,Texas 30,J. B. Oswalt,male
2012,Texas 31,John Carter,male
2012,Texas 31,Bill Oliver,male
2012,Texas 32,Pete Sessions,male
2012,Texas 32,Grier Raggio,male
2012,Texas 32,John Jay Myers,male
2012,Utah 1,Rob Bishop,male
2012,Utah 1,Morgan Bowen,male
2012,Utah 1,Kirk Pearson,male
2012,Utah 1,Jared Paul Stratton,male
2012,Utah 2,Jim Matheson,male
2012,Utah 2,Morgan Philpot,male
2012,Utah 2,Randall Hinton,male
2012,Utah 2,Dave Glissmeyer,male
2012,Utah 2,Wayne Hill,male
2012,Utah 3,Jason Chaffetz,male
2012,Utah 3,Karen Hyer,male
2012,Utah 3,Douglas Sligting,male
2012,Utah 3,Jake Shannon,male
2012,Utah 3,Joseph Puente,male
2012,Vermont at-large1,Peter Welch,male
2012,Vermont at-large1,Paul Beaudry,male
2012,Vermont at-large1,Gus Jaccaci,male
2012,Vermont at-large1,Jane Newton,male
2012,Virginia 1,Rob Wittman,male
2012,Virginia 1,Krystal Ball,male
2012,Virginia 1,Glenda Gail Parker,male
2012,Virginia 2,Scott Rigell,male
2012,Virginia 2,Glenn Nye,male
2012,Virginia 2,Kenny Golden,male
2012,Virginia 3,Bobby Scott,male
2012,Virginia 3,Chuck Smith,male
2012,Virginia 3,James Quigley,male
2012,Virginia 3,John D. Kelly,male
2012,Virginia 4,Randy Forbes,male
2012,Virginia 4,Wynne LeGrow,male
2012,Virginia 5,Robert Hurt,male
2012,Virginia 5,Tom Perriello,male
2012,Virginia 5,Jeffrey Clark,male
2012,Virginia 6,Bob Goodlatte,male
2012,Virginia 6,Jeffrey Vanke,male
2012,Virginia 6,Stuart Bain,male
2012,Virginia 7,Eric Cantor,male
2012,Virginia 7,Rick Waugh,male
2012,Virginia 7,Floyd Bayne,male
2012,Virginia 8,Jim Moran,male
2012,Virginia 8,Patrick Murphy,male
2012,Virginia 8,Ron Fisher,male
2012,Virginia 9,Morgan Griffith,male
2012,Virginia 9,Rick Boucher,male
2012,Virginia 9,Jeremiah Heaton,male
2012,Virginia 10,Frank Wolf,male
2012,Virginia 10,Jeff Barnett,male
2012,Virginia 10,William Redpath,male
2012,Virginia 11,Gerry Connolly,male
2012,Virginia 11,Keith Fimian,male
2012,Virginia 11,Chris DeCarlo,male
2012,Virginia 11,David Dotson,male
2012,Virginia 11,David Gillis,male
2012,Washington 1,Jay Inslee,male
2012,Washington 1,James Watkins,male
2012,Washington 2,Rick Larsen,male
2012,Washington 2,John Koster,male
2012,Washington 3,Jaime Herrera,male
2012,Washington 3,Denny Heck,male
2012,Washington 4,Doc Hastings,male
2012,Washington 4,Jay Clough,male
2012,Washington 5,Cathy McMorris Rodgers,male
2012,Washington 5,Daryl Romeyn,male
2012,Washington 6,Norm Dicks,male
2012,Washington 6,Doug Cloud,male
2012,Washington 7,Jim McDermott,male
2012,Washington 7,Bob Jeffers-Schroder,male
2012,Washington 8,Dave Reichert,male
2012,Washington 8,Suzan DelBene,male
2012,Washington 9,Adam Smith,male
2012,Washington 9,Dick Muri,male
2012,West Virginia 1,David McKinley,male
2012,West Virginia 1,Mike Oliverio,male
2012,West Virginia 2,Shelley Capito,male
2012,West Virginia 2,Virginia Lynch Graf,male
2012,West Virginia 2,Phil Hudok,male
2012,West Virginia 3,Nick Rahall,male
2012,West Virginia 3,Spike Maynard,male
2012,Wisconsin 1,Paul Ryan,male
2012,Wisconsin 1,John Heckenlively,male
2012,Wisconsin 1,Joseph Kexel,male
2012,Wisconsin 2,Tammy Baldwin,male
2012,Wisconsin 2,Chad Lee,male
2012,Wisconsin 3,Ron Kind,male
2012,Wisconsin 3,Dan Kapanke,male
2012,Wisconsin 3,Michael Krsiean,male
2012,Wisconsin 4,Gwen Moore,male
2012,Wisconsin 4,Dan Sebring,male
2012,Wisconsin 4,Ahmad Ayyash,male
2012,Wisconsin 5,Jim Sensenbrenner,male
2012,Wisconsin 5,Todd Kolosso,male
2012,Wisconsin 5,Robert R. Raymond,male
2012,Wisconsin 6,Tom Petri,male
2012,Wisconsin 6,Joseph Kallas,male
2012,Wisconsin 7,Sean Duffy,male
2012,Wisconsin 7,Julie Lassa,male
2012,Wisconsin 7,Gary Kauther,male
2012,Wisconsin 8,Reid Ribble,male
2012,Wisconsin 8,Steve Kagen,male
2012,Wyoming at-large1,Cynthia Lummis,male
2012,Wyoming at-large1,David Wendt,male
2012,Wyoming at-large1,John Love,male
2012,U.S. Virgin Islands1,Eni Faleomavaega,male
2012,U.S. Virgin Islands1,Amata Coleman Radewagen,male
2012,U.S. Virgin Islands1,Tuika Tuika,male
2012,U.S. Virgin Islands2,Eleanor Holmes Norton,male
2012,U.S. Virgin Islands2,Marjorie Reilly Smith,male
2012,U.S. Virgin Islands2,Rick Tingling-Clemmons,male
2012,U.S. Virgin Islands2,Queen Noble,male
2012,U.S. Virgin Islands3,Gregorio Sablan,male
2012,U.S. Virgin Islands3,Joe Camacho,male
2012,U.S. Virgin Islands3,Juan Babauta,male
2012,U.S. Virgin Islands3,Jesus Borja,male
2012,U.S. Virgin Islands4,Donna Christian-Christensen,male
2012,U.S. Virgin Islands4,Jeffrey Moorhead,male
2012,U.S. Virgin Islands4,Vincent Emile Danet,male
2012,U.S. Virgin Islands4,Guillaume Mimoun,male
2014,Alabama 1,Jo Bonner,male
2014,Alabama 1,David Walter,male
2014,Alabama 2,Martha Roby,male
2014,Alabama 2,Bobby Bright,male
2014,Alabama 3,Mike Rogers,male
2014,Alabama 3,Steve Segrest,male
2014,Alabama 4,Mo Brooks,male
2014,Alabama 4,Steve Raby,male
2014,Alabama 5,Terri Sewell,male
2014,Alabama 5,Don Chamberlain,male
2014,Alaska at-large1,Don Young,male
2014,Alaska at-large1,Harry Crawford,male
2014,Arizona 1,Paul Gosar,male
2014,Arizona 1,Ann Kirkpatrick,male
2014,Arizona 1,Nicole Patti,male
2014,Arizona 2,Trent Franks,male
2014,Arizona 2,John Thrasher,male
2014,Arizona 2,Powell Gammill,male
2014,Arizona 3,Ben Quayle,male
2014,Arizona 3,Jon Hulburd,male
2014,Arizona 3,Michael Shoen,male
2014,Arizona 3,Leonard Clark,male
2014,Arizona 4,Ed Pastor,male
2014,Arizona 4,Janet Contreras,male
2014,Arizona 4,Joe Cobb,male
2014,Arizona 4,Rebecca DeWitt,male
2014,Arizona 5,David Schweikert,male
2014,Arizona 5,Harry Mitchell,male
2014,Arizona 5,Nick Coons,male
2014,Arizona 6,Jeff Flake,male
2014,Arizona 6,Rebecca Schneider,male
2014,Arizona 6,Richard Grayson,male
2014,Arizona 6,Darell Tapp,male
2014,Arizona 7,Raul Grijalva,male
2014,Arizona 7,Ruth McClung,male
2014,Arizona 7,Harley Meyer,male
2014,Arizona 7,George Keane,male
2014,Arizona 8,Gabrielle Giffords,male
2014,Arizona 8,Jesse Kelly,male
2014,Arizona 8,Steven Stoltz,male
2014,Arkansas 1,Rick Crawford,male
2014,Arkansas 1,Chad Causey,male
2014,Arkansas 1,Ken Adler,male
2014,Arkansas 2,Tim Griffin,male
2014,Arkansas 2,Joyce Elliott,male
2014,Arkansas 2,Lance Levi,male
2014,Arkansas 2,Lewis Kennedy,male
2014,Arkansas 3,Steve Womack,male
2014,Arkansas 3,David Whitaker,male
2014,Arkansas 4,Mike Ross,male
2014,Arkansas 4,Beth Anne Rankin,male
2014,Arkansas 4,Joshua Drake,male
2014,California 1,Mike Thompson,male
2014,California 1,Loren Hanks,male
2014,California 1,Carol Wolman,male
2014,California 1,Mike Rodrigues,male
2014,California 2,Wally Herger,male
2014,California 2,Jim Reed,male
2014,California 2,Mark A. Jensen,male
2014,California 3,Dan Lungren,male
2014,California 3,Ami Bera,male
2014,California 3,Jerry Leidecker,male
2014,California 3,Douglas Arthur Tuma,male
2014,California 3,Mike Roskey,male
2014,California 4,Tom McClintock,male
2014,California 4,Clint Curtis,male
2014,California 4,Ben Emery,male
2014,California 5,Doris Matsui,male
2014,California 5,Paul Smith,male
2014,California 5,Gerald Allen Frink,male
2014,California 6,Lynn Woolsey,male
2014,California 6,Jim Judd,male
2014,California 6,Eugene Ruyle,male
2014,California 6,Joel Smolen,male
2014,California 7,George Miller,male
2014,California 7,Rick Tubbs,male
2014,California 8,Nancy Pelosi,male
2014,California 8,John Dennis,male
2014,California 8,Gloria La Riva,male
2014,California 8,Philip Berg,male
2014,California 8,Summer Shields,male
2014,California 9,Barbara Lee,male
2014,California 9,Gerald Hashimoto,male
2014,California 9,Dave Heller,male
2014,California 9,James Eyer,male
2014,California 9,Larry Allen,male
2014,California 10,John Garamendi,male
2014,California 10,Gary Clift,male
2014,California 10,Jeremy Cloward,male
2014,California 11,Jerry McNerney,male
2014,California 11,David Harmer,male
2014,California 11,David Christensen,male
2014,California 11,Robert Beadles,male
2014,California 12,Jackie Speier,male
2014,California 12,Mike Moloney,male
2014,California 12,Mark Paul Williams,male
2014,California 12,Joseph Michael Harding,male
2014,California 13,Pete Stark,male
2014,California 13,Forest Baker,male
2014,California 13,Chris Pareja,male
2014,California 14,Anna Eshoo,male
2014,California 14,Dave Chapman,male
2014,California 14,Paul Lazaga,male
2014,California 15,Mike Honda,male
2014,California 15,Scott Kirkland,male
2014,California 16,Zoe Lofgren,male
2014,California 16,Daniel Sahagún,male
2014,California 16,Edward Gonzalez,male
2014,California 17,Sam Farr,male
2014,California 17,Jeff Taylor,male
2014,California 17,Mary Larkin,male
2014,California 17,Eric Petersen,male
2014,California 17,Ronald P. Kabat,male
2014,California 18,Dennis Cardoza,male
2014,California 18,Michael Clarke Berryhill,male
2014,California 19,Jeff Denham,male
2014,California 19,Loraine Goodwin,male
2014,California 19,Les Marsden,male
2014,California 20,Jim Costa,male
2014,California 20,Andy Vidak,male
2014,California 21,Kevin McCarthy,male
2014,California 21,John Uebersax,male
2014,California 22,Lois Capps,male
2014,California 22,Tom Watson,male
2014,California 22,John Hager,male
2014,California 22,Darrell Stafford,male
2014,California 23,Elton Gallegly,male
2014,California 23,Timothy Allison,male
2014,California 24,Howard McKeon,male
2014,California 24,Jackie Conaway,male
2014,California 25,David Dreier,male
2014,California 25,Russ Warner,male
2014,California 25,David Miller,male
2014,California 25,Randall Weissbuch,male
2014,California 26,Brad Sherman,male
2014,California 26,Mark Reed,male
2014,California 27,Howard Berman,male
2014,California 27,Merlin Froyd,male
2014,California 27,Carlos Rodriguez,male
2014,California 28,Adam Schiff,male
2014,California 28,John Colbert,male
2014,California 28,William Cushing,male
2014,California 29,Henry Waxman,male
2014,California 29,Chuck Wilkerson,male
2014,California 29,Erich Miller,male
2014,California 29,Richard Castaldo,male
2014,California 30,Xavier Becerra,male
2014,California 30,Stephen Smith,male
2014,California 30,Sal Genovese,male
2014,California 31,Judy Chu,male
2014,California 31,Ed Schmerling,male
2014,California 32,Karen Bass,male
2014,California 32,James Andion,male
2014,California 32,Mervin Leon Evans 0.0,male
2014,California 33,Lucille Roybal-Allard,male
2014,California 33,Wayne Miller,male
2014,California 34,Maxine Waters,male
2014,California 34,Bruce Brown,male
2014,California 34,Suleiman Charles Edmonson,male
2014,California 35,Jane Harman,male
2014,California 35,Mattie Fein,male
2014,California 35,Herb Peters,male
2014,California 36,Laura Richardson,male
2014,California 36,Star Parker,male
2014,California 36,Nicholas Dibs,male
2014,California 37,Grace Napolitano,male
2014,California 37,Robert Vaughn,male
2014,California 38,Linda Sánchez,male
2014,California 38,Larry Andre,male
2014,California 38,John Smith,male
2014,California 39,Ed Royce,male
2014,California 39,Christina Avalos,male
2014,California 40,Jerry Lewis,male
2014,California 40,Pat Meagher,male
2014,California 40,Pamela Zander,male
2014,California 41,Gary Miller,male
2014,California 41,Michael Williamson,male
2014,California 41,Mark Lambert,male
2014,California 42,Joe Baca,male
2014,California 42,Scott Folkens,male
2014,California 43,Ken Calvert,male
2014,California 43,Bill Hedrick,male
2014,California 44,Mary Bono Mack,male
2014,California 44,Steve Pougnet,male
2014,California 44,Bill Lussenheide,male
2014,California 45,Dana Rohrabacher,male
2014,California 45,Ken Arnold,male
2014,California 45,Jay Shah,male
2014,California 46,Loretta Sanchez,male
2014,California 46,Van Tran,male
2014,California 46,Ceci Iglesias,male
2014,California 47,John Campbell,male
2014,California 47,Beth Krom,male
2014,California 47,Mike Binkley,male
2014,California 48,Darrell Issa,male
2014,California 48,Howard Katz,male
2014,California 48,Dion Clark,male
2014,California 48,Mike Paster,male
2014,California 49,Brian Bilbray,male
2014,California 49,Francine Busby,male
2014,California 49,Lars Grossmith,male
2014,California 49,Miriam Clark,male
2014,California 50,Bob Filner,male
2014,California 50,Nick Popaditch,male
2014,California 50,Marcus Shapiro,male
2014,California 51,Duncan D. Hunter,male
2014,California 51,Ray Lutz,male
2014,California 51,Michael Benoit,male
2014,California 52,Susan Davis,male
2014,California 52,Michael Crimmins,male
2014,California 52,Paul Dekker,male
2014,Colorado 1,Diana DeGette,male
2014,Colorado 1,Mike Fallon,male
2014,Colorado 1,Gary Swing,male
2014,Colorado 1,Clint Jones,male
2014,Colorado 1,Chris Styskal,male
2014,Colorado 2,Jared Polis,male
2014,Colorado 2,Stephen Bailey,male
2014,Colorado 2,Jenna Goss,male
2014,Colorado 2,Curtis Harris,male
2014,Colorado 3,Scott Tipton,male
2014,Colorado 3,John Salazar,male
2014,Colorado 3,Gregory Gilman,male
2014,Colorado 3,Jake Segrest,male
2014,Colorado 4,Cory Gardner,male
2014,Colorado 4,Betsy Markey,male
2014,Colorado 4,Doug Aden,male
2014,Colorado 4,Ken Waskiewicz,male
2014,Colorado 5,Doug Lamborn,male
2014,Colorado 5,Kevin Bradley,male
2014,Colorado 5,Brian Scott,male
2014,Colorado 5,Jerrell Klaver,male
2014,Colorado 6,Mike Coffman,male
2014,Colorado 6,John Flerlage,male
2014,Colorado 6,Rob McNealy,male
2014,Colorado 7,Ed Perlmutter,male
2014,Colorado 7,Ryan Frazier,male
2014,Colorado 7,Buck Bailey,male
2014,Connecticut 1,John Larson,male
2014,Connecticut 1,Ann Brickley,male
2014,Connecticut 1,Kenneth Krayeske,male
2014,Connecticut 1,Christopher Hutchinson,male
2014,Connecticut 2,Joe Courtney,male
2014,Connecticut 2,Janet Peckinpaugh,male
2014,Connecticut 2,Scott Deshefy,male
2014,Connecticut 3,Rosa DeLauro,male
2014,Connecticut 3,Larry Labriola,male
2014,Connecticut 3,Charles Pillsbury,male
2014,Connecticut 4,Jim Himes,male
2014,Connecticut 4,Dan Debicella,male
2014,Connecticut 5,Chris Murphy,male
2014,Connecticut 5,Sam Caligiuri,male
2014,Delaware at-large1,John Carney,male
2014,Delaware at-large1,Glen Urquhart,male
2014,Delaware at-large1,Earl Lofland,male
2014,Delaware at-large1,Brent Wangen,male
2014,Delaware at-large1,Jeffrey Brown,male
2014,Florida 1,Jeff Miller,male
2014,Florida 1,Joe Cantrell,male
2014,Florida 1,John Krause,male
2014,Florida 1,Jim Bryan,male
2014,Florida 2,Steve Southerland,male
2014,Florida 2,Allen Boyd,male
2014,Florida 2,Paul McKain,male
2014,Florida 2,Dianne Berryhill,male
2014,Florida 3,Corrine Brown,male
2014,Florida 3,Mike Yost,male
2014,Florida 3,Terry Martin-Black,male
2014,Florida 4,Ander Crenshaw,male
2014,Florida 4,Troy Stanley,male
2014,Florida 5,Rich Nugent,male
2014,Florida 5,Jim Piccillo,male
2014,Florida 6,Cliff Stearns,male
2014,Florida 6,Steve Schonberg,male
2014,Florida 7,John Mica,male
2014,Florida 7,Heather Beaven,male
2014,Florida 8,Dan Webster,male
2014,Florida 8,Alan Grayson,male
2014,Florida 8,Peg Dunmire,male
2014,Florida 8,George Metcalfe,male
2014,Florida 9,Gus Bilirakis,male
2014,Florida 9,Anita de Palma,male
2014,Florida 10,Bill Young,male
2014,Florida 10,Charlie Justice,male
2014,Florida 11,Kathy Castor,male
2014,Florida 11,Mike Prendergast,male
2014,Florida 12,Dennis Ross,male
2014,Florida 12,Lori Edwards,male
2014,Florida 12,Randy Wilkinson,male
2014,Florida 13,Vern Buchanan,male
2014,Florida 13,James Golden,male
2014,Florida 14,Connie Mack,male
2014,Florida 14,James Lloyd Roach,male
2014,Florida 14,William Maverick St. Claire,male
2014,Florida 15,Bill Posey,male
2014,Florida 15,Shannon Roberts,male
2014,Florida 16,Tom Rooney,male
2014,Florida 16,Jim Horn,male
2014,Florida 17,Frederica Wilson,male
2014,Florida 17,Roderick Vereen,male
2014,Florida 18,Ileana Ros-Lehtinen,male
2014,Florida 18,Rolando Banciella,male
2014,Florida 19,Ted Deutch,male
2014,Florida 19,Joe Budd,male
2014,Florida 20,Debbie Wasserman Schultz,male
2014,Florida 20,Karen Harrington,male
2014,Florida 20,Stanley Blumenthal,male
2014,Florida 20,Robert Kunst,male
2014,Florida 21,Allen West,male
2014,Florida 21,Ron Klein,male
2014,Florida 22,Alcee Hastings,male
2014,Florida 22,Bernard Sansaricq,male
2014,Florida 23,Sandy Adams,male
2014,Florida 23,Suzanne Kosmas,male
